Wavelength	Transit Depth
(meters)	(percent)
1.707174e-06	9.891125e-03
1.708879e-06	1.065056e-02
1.710585e-06	1.005909e-02
1.712293e-06	1.010291e-02
1.714003e-06	1.161442e-02
1.715714e-06	1.056569e-02
1.717428e-06	1.024772e-02
1.719142e-06	1.059369e-02
1.720859e-06	1.044912e-02
1.722577e-06	1.048423e-02
1.724298e-06	1.076607e-02
1.726019e-06	1.009311e-02
1.727743e-06	1.026569e-02
1.729468e-06	1.061545e-02
1.731195e-06	1.043471e-02
1.732924e-06	1.053090e-02
1.734654e-06	1.004708e-02
1.736386e-06	1.013945e-02
1.738120e-06	1.042164e-02
1.739856e-06	1.158208e-02
1.741593e-06	1.042372e-02
1.743332e-06	1.123760e-02
1.745073e-06	1.026260e-02
1.746815e-06	1.473238e-02
1.748559e-06	1.079535e-02
1.750305e-06	1.263332e-02
1.752053e-06	1.148375e-02
1.753803e-06	1.271805e-02
1.755554e-06	1.293822e-02
1.757307e-06	1.237175e-02
1.759062e-06	1.007406e-02
1.760818e-06	1.125972e-02
1.762576e-06	1.050338e-02
1.764336e-06	1.046834e-02
1.766098e-06	1.202303e-02
1.767862e-06	1.732422e-02
1.769627e-06	1.076228e-02
1.771394e-06	1.127120e-02
1.773163e-06	1.058743e-02
1.774933e-06	1.126120e-02
1.776706e-06	1.078158e-02
1.778480e-06	1.225402e-02
1.780256e-06	1.200929e-02
1.782033e-06	1.106986e-02
1.783813e-06	1.124679e-02
1.785594e-06	1.127564e-02
1.787377e-06	1.152112e-02
1.789162e-06	1.110713e-02
1.790948e-06	1.335307e-02
1.792737e-06	1.275977e-02
1.794527e-06	1.271843e-02
1.796319e-06	1.922037e-02
1.798112e-06	1.137985e-02
1.799908e-06	1.137622e-02
1.801705e-06	1.221020e-02
1.803504e-06	1.287706e-02
1.805305e-06	1.096511e-02
1.807108e-06	1.185057e-02
1.808912e-06	1.346851e-02
1.810718e-06	1.490084e-02
1.812526e-06	1.404520e-02
1.814336e-06	1.204339e-02
1.816148e-06	1.125437e-02
1.817961e-06	1.250578e-02
1.819777e-06	1.212846e-02
1.821594e-06	1.334811e-02
1.823413e-06	1.518185e-02
1.825234e-06	1.135504e-02
1.827056e-06	1.218647e-02
1.828880e-06	1.735864e-02
1.830707e-06	1.180981e-02
1.832535e-06	1.368563e-02
1.834365e-06	1.138987e-02
1.836196e-06	1.359008e-02
1.838030e-06	1.128757e-02
1.839865e-06	1.489233e-02
1.841702e-06	1.141221e-02
1.843541e-06	1.326625e-02
1.845382e-06	1.097666e-02
1.847225e-06	1.540453e-02
1.849069e-06	1.127233e-02
1.850916e-06	1.087204e-02
1.852764e-06	1.115485e-02
1.854614e-06	1.185397e-02
1.856466e-06	1.190049e-02
1.858320e-06	1.167056e-02
1.860175e-06	1.201683e-02
1.862033e-06	1.230681e-02
1.863892e-06	1.217643e-02
1.865753e-06	1.153950e-02
1.867616e-06	1.254512e-02
1.869481e-06	1.190524e-02
1.871348e-06	1.172724e-02
1.873216e-06	1.194926e-02
1.875087e-06	1.193715e-02
1.876959e-06	1.193620e-02
1.878833e-06	1.294676e-02
1.880710e-06	1.111616e-02
1.882587e-06	1.151118e-02
1.884467e-06	1.193412e-02
1.886349e-06	1.072427e-02
1.888233e-06	1.384777e-02
1.890118e-06	1.241483e-02
1.892005e-06	1.133556e-02
1.893895e-06	1.757777e-02
1.895786e-06	1.086754e-02
1.897679e-06	1.200007e-02
1.899574e-06	1.235241e-02
1.901471e-06	1.371823e-02
1.903369e-06	1.136007e-02
1.905270e-06	1.203037e-02
1.907172e-06	1.218398e-02
1.909077e-06	1.086786e-02
1.910983e-06	1.122374e-02
1.912891e-06	1.196668e-02
1.914801e-06	1.206829e-02
1.916713e-06	1.236267e-02
1.918627e-06	1.086799e-02
1.920543e-06	1.205568e-02
1.922461e-06	1.174319e-02
1.924380e-06	1.163427e-02
1.926302e-06	1.177687e-02
1.928225e-06	1.197571e-02
1.930151e-06	1.173786e-02
1.932078e-06	1.113186e-02
1.934007e-06	1.279659e-02
1.935939e-06	1.215861e-02
1.937872e-06	1.303492e-02
1.939807e-06	1.380659e-02
1.941744e-06	1.140503e-02
1.943683e-06	1.267411e-02
1.945623e-06	1.262561e-02
1.947566e-06	1.241938e-02
1.949511e-06	1.198385e-02
1.951458e-06	1.109929e-02
1.953406e-06	1.543434e-02
1.955357e-06	1.233604e-02
1.957309e-06	1.219239e-02
1.959264e-06	1.080597e-02
1.961220e-06	1.129130e-02
1.963178e-06	1.139882e-02
1.965139e-06	1.290220e-02
1.967101e-06	1.167585e-02
1.969065e-06	1.155147e-02
1.971031e-06	1.207230e-02
1.973000e-06	1.317065e-02
1.974970e-06	1.178260e-02
1.976942e-06	1.199109e-02
1.978916e-06	1.086358e-02
1.980892e-06	1.112014e-02
1.982870e-06	1.213673e-02
1.984850e-06	1.168692e-02
1.986832e-06	1.171747e-02
1.988816e-06	1.100436e-02
1.990802e-06	1.359257e-02
1.992789e-06	1.192478e-02
1.994779e-06	1.098515e-02
1.996771e-06	1.262456e-02
1.998765e-06	1.096799e-02
2.000761e-06	1.099158e-02
2.002759e-06	1.206961e-02
2.004759e-06	1.100909e-02
2.006760e-06	1.204903e-02
2.008764e-06	1.643377e-02
2.010770e-06	1.176904e-02
2.012778e-06	1.100173e-02
2.014788e-06	1.126890e-02
2.016799e-06	1.275998e-02
2.018813e-06	1.406178e-02
2.020829e-06	1.158688e-02
2.022847e-06	1.142497e-02
2.024867e-06	1.112190e-02
2.026889e-06	1.097654e-02
2.028913e-06	1.270226e-02
2.030939e-06	1.150284e-02
2.032967e-06	1.115763e-02
2.034997e-06	1.202782e-02
2.037029e-06	1.099348e-02
2.039063e-06	1.084455e-02
2.041099e-06	1.159993e-02
2.043137e-06	1.077912e-02
2.045177e-06	1.087971e-02
2.047219e-06	1.109329e-02
2.049264e-06	1.098777e-02
2.051310e-06	1.076553e-02
2.053358e-06	1.406001e-02
2.055408e-06	1.070803e-02
2.057461e-06	1.075392e-02
2.059515e-06	1.070005e-02
2.061572e-06	1.137096e-02
2.063630e-06	1.146325e-02
2.065691e-06	1.089829e-02
2.067754e-06	1.113253e-02
2.069818e-06	1.074761e-02
2.071885e-06	1.087138e-02
2.073954e-06	1.068886e-02
2.076025e-06	1.091884e-02
2.078098e-06	1.066353e-02
2.080173e-06	1.186256e-02
2.082250e-06	1.144213e-02
2.084329e-06	1.127099e-02
2.086411e-06	1.231235e-02
2.088494e-06	1.176306e-02
2.090579e-06	1.130823e-02
2.092667e-06	1.152549e-02
2.094756e-06	1.189165e-02
2.096848e-06	1.173128e-02
2.098942e-06	1.161647e-02
2.101038e-06	1.163403e-02
2.103136e-06	1.141909e-02
2.105236e-06	1.162879e-02
2.107338e-06	1.214326e-02
2.109442e-06	1.160473e-02
2.111549e-06	1.235493e-02
2.113657e-06	1.141519e-02
2.115768e-06	1.217535e-02
2.117880e-06	1.200499e-02
2.119995e-06	1.170298e-02
2.122112e-06	1.290327e-02
2.124231e-06	1.180436e-02
2.126352e-06	1.184998e-02
2.128475e-06	1.229291e-02
2.130601e-06	1.313590e-02
2.132728e-06	1.245339e-02
2.134858e-06	1.219242e-02
2.136990e-06	1.220972e-02
2.139123e-06	1.304353e-02
2.141259e-06	1.319322e-02
2.143398e-06	1.354221e-02
2.145538e-06	1.222964e-02
2.147680e-06	1.289050e-02
2.149825e-06	1.318931e-02
2.151971e-06	1.213206e-02
2.154120e-06	1.221838e-02
2.156271e-06	1.226574e-02
2.158424e-06	1.246161e-02
2.160580e-06	1.286047e-02
2.162737e-06	1.228164e-02
2.164897e-06	1.281603e-02
2.167058e-06	1.312818e-02
2.169222e-06	1.240421e-02
2.171388e-06	1.361279e-02
2.173556e-06	1.274192e-02
2.175727e-06	1.245664e-02
2.177899e-06	1.254159e-02
2.180074e-06	1.284830e-02
2.182251e-06	1.304234e-02
2.184430e-06	1.309515e-02
2.186611e-06	1.296540e-02
2.188795e-06	1.428434e-02
2.190980e-06	1.360821e-02
2.193168e-06	1.378861e-02
2.195358e-06	1.413226e-02
2.197550e-06	1.367069e-02
2.199744e-06	1.357493e-02
2.201941e-06	1.465934e-02
2.204140e-06	1.375350e-02
2.206341e-06	1.392471e-02
2.208544e-06	1.389894e-02
2.210749e-06	1.345309e-02
2.212957e-06	1.451289e-02
2.215166e-06	1.325056e-02
2.217378e-06	1.333810e-02
2.219592e-06	1.354621e-02
2.221809e-06	1.377918e-02
2.224027e-06	1.326206e-02
2.226248e-06	1.371116e-02
2.228471e-06	1.405634e-02
2.230696e-06	1.375639e-02
2.232924e-06	1.355116e-02
2.235153e-06	1.341062e-02
2.237385e-06	1.381187e-02
2.239619e-06	1.402219e-02
2.241856e-06	1.347543e-02
2.244094e-06	1.339704e-02
2.246335e-06	1.485139e-02
2.248578e-06	1.356768e-02
2.250823e-06	1.385271e-02
2.253071e-06	1.393208e-02
2.255321e-06	1.440524e-02
2.257573e-06	1.345358e-02
2.259827e-06	1.396578e-02
2.262084e-06	1.340890e-02
2.264342e-06	1.413515e-02
2.266603e-06	1.361875e-02
2.268867e-06	1.503126e-02
2.271132e-06	1.366296e-02
2.273400e-06	1.410518e-02
2.275670e-06	1.350399e-02
2.277942e-06	1.394566e-02
2.280217e-06	1.381394e-02
2.282494e-06	1.393515e-02
2.284773e-06	1.390511e-02
2.287054e-06	1.423638e-02
2.289338e-06	1.409593e-02
2.291624e-06	1.379935e-02
2.293912e-06	1.389575e-02
2.296203e-06	1.420191e-02
2.298496e-06	1.385095e-02
2.300791e-06	1.385861e-02
2.303088e-06	1.410159e-02
2.305388e-06	1.367108e-02
2.307690e-06	1.398952e-02
2.309994e-06	1.424062e-02
2.312301e-06	1.353279e-02
2.314610e-06	1.354603e-02
2.316921e-06	1.372118e-02
2.319235e-06	1.412251e-02
2.321551e-06	1.389804e-02
2.323869e-06	1.415952e-02
2.326189e-06	1.419672e-02
2.328512e-06	1.492554e-02
2.330837e-06	1.392743e-02
2.333165e-06	1.420168e-02
2.335494e-06	1.406590e-02
2.337826e-06	1.409581e-02
2.340161e-06	1.424650e-02
2.342497e-06	1.384183e-02
2.344837e-06	1.455956e-02
2.347178e-06	1.410030e-02
2.349522e-06	1.449668e-02
2.351868e-06	1.350130e-02
2.354216e-06	1.402744e-02
2.356567e-06	1.381059e-02
2.358920e-06	1.483924e-02
2.361276e-06	1.378296e-02
2.363633e-06	1.456131e-02
2.365994e-06	1.390887e-02
2.368356e-06	1.412520e-02
2.370721e-06	1.413946e-02
2.373088e-06	1.422645e-02
2.375458e-06	1.465924e-02
2.377830e-06	1.408099e-02
2.380204e-06	1.421373e-02
2.382581e-06	1.387283e-02
2.384960e-06	1.378807e-02
2.387342e-06	1.394915e-02
2.389725e-06	1.343331e-02
2.392112e-06	1.397864e-02
2.394500e-06	1.432262e-02
2.396891e-06	1.378543e-02
2.399285e-06	1.422631e-02
2.401680e-06	1.356037e-02
2.404079e-06	1.341694e-02
2.406479e-06	1.410698e-02
2.408882e-06	1.416010e-02
2.411287e-06	1.448319e-02
2.413695e-06	1.375672e-02
2.416105e-06	1.449554e-02
2.418518e-06	1.371669e-02
2.420933e-06	1.407517e-02
2.423350e-06	1.463047e-02
2.425770e-06	1.376186e-02
2.428192e-06	1.368398e-02
2.430617e-06	1.380327e-02
2.433044e-06	1.421542e-02
2.435473e-06	1.434630e-02
2.437905e-06	1.353106e-02
2.440340e-06	1.333825e-02
2.442776e-06	1.367382e-02
2.445216e-06	1.327382e-02
2.447657e-06	1.340409e-02
2.450101e-06	1.344414e-02
2.452548e-06	1.335458e-02
2.454997e-06	1.409789e-02
2.457448e-06	1.305120e-02
2.459902e-06	1.388286e-02
2.462358e-06	1.333334e-02
2.464817e-06	1.310388e-02
2.467278e-06	1.356688e-02
2.469742e-06	1.469646e-02
2.472208e-06	1.385962e-02
2.474677e-06	1.349783e-02
2.477148e-06	1.395107e-02
2.479621e-06	1.311734e-02
2.482097e-06	1.332826e-02
2.484576e-06	1.360209e-02
2.487057e-06	1.399349e-02
2.489540e-06	2.033755e-02
2.492026e-06	1.332682e-02
2.494514e-06	1.293052e-02
2.497005e-06	1.349215e-02
2.499499e-06	1.317721e-02
2.501995e-06	1.299123e-02
2.504493e-06	1.340461e-02
2.506994e-06	1.313445e-02
2.509497e-06	1.291306e-02
2.512003e-06	2.043800e-02
2.514511e-06	1.414526e-02
2.517022e-06	1.371445e-02
2.519535e-06	1.346511e-02
2.522051e-06	1.314969e-02
2.524570e-06	1.353210e-02
2.527090e-06	1.301119e-02
2.529614e-06	1.336570e-02
2.532140e-06	1.339749e-02
2.534668e-06	1.439555e-02
2.537199e-06	1.299354e-02
2.539733e-06	1.394491e-02
2.542269e-06	1.278710e-02
2.544807e-06	1.338398e-02
2.547348e-06	1.278804e-02
2.549892e-06	1.332032e-02
2.552438e-06	1.300816e-02
2.554987e-06	1.278040e-02
2.557538e-06	1.285618e-02
2.560092e-06	2.205860e-02
2.562648e-06	1.417460e-02
2.565207e-06	1.388535e-02
2.567769e-06	1.622672e-02
2.570333e-06	1.261891e-02
2.572899e-06	1.297630e-02
2.575468e-06	1.244753e-02
2.578040e-06	1.426503e-02
2.580614e-06	1.326656e-02
2.583191e-06	1.361442e-02
2.585770e-06	1.259107e-02
2.588352e-06	1.453356e-02
2.590937e-06	1.264225e-02
2.593524e-06	1.331649e-02
2.596114e-06	1.415870e-02
2.598706e-06	1.309384e-02
2.601301e-06	1.306994e-02
2.603899e-06	1.321894e-02
2.606499e-06	1.464884e-02
2.609101e-06	1.331937e-02
2.611707e-06	1.319811e-02
2.614315e-06	1.332188e-02
2.616925e-06	1.418038e-02
2.619538e-06	1.284977e-02
2.622154e-06	1.255889e-02
2.624772e-06	1.299498e-02
2.627393e-06	1.342644e-02
2.630017e-06	1.276824e-02
2.632643e-06	1.346597e-02
2.635272e-06	1.281744e-02
2.637903e-06	1.280703e-02
2.640537e-06	1.790925e-02
2.643174e-06	1.561154e-02
2.645813e-06	1.518446e-02
2.648455e-06	1.363513e-02
2.651100e-06	1.312661e-02
2.653747e-06	1.239183e-02
2.656397e-06	1.338117e-02
2.659049e-06	1.285726e-02
2.661704e-06	1.276596e-02
2.664362e-06	1.236768e-02
2.667023e-06	1.412847e-02
2.669686e-06	1.362819e-02
2.672351e-06	1.307095e-02
2.675020e-06	1.253130e-02
2.677691e-06	1.380141e-02
2.680365e-06	1.272003e-02
2.683041e-06	1.468998e-02
2.685720e-06	1.806733e-02
2.688402e-06	1.204000e-02
2.691087e-06	1.750108e-02
2.693774e-06	1.638744e-02
2.696464e-06	1.371076e-02
2.699156e-06	1.342827e-02
2.701851e-06	1.354295e-02
2.704549e-06	1.455952e-02
2.707250e-06	1.348394e-02
2.709953e-06	1.370579e-02
2.712659e-06	1.263711e-02
2.715368e-06	1.459312e-02
2.718079e-06	1.230666e-02
2.720793e-06	1.380324e-02
2.723510e-06	1.265621e-02
2.726230e-06	1.387302e-02
2.728952e-06	1.670000e-02
2.731677e-06	1.449421e-02
2.734405e-06	1.249617e-02
2.737135e-06	1.182608e-02
2.739868e-06	1.283644e-02
2.742604e-06	1.207970e-02
2.745343e-06	1.339694e-02
2.748084e-06	1.423329e-02
2.750828e-06	1.238468e-02
2.753575e-06	1.216465e-02
2.756324e-06	1.224813e-02
2.759077e-06	1.158205e-02
2.761832e-06	1.207854e-02
2.764589e-06	1.290162e-02
2.767350e-06	1.236839e-02
2.770113e-06	1.490484e-02
2.772879e-06	1.395076e-02
2.775648e-06	1.256293e-02
2.778420e-06	1.365288e-02
2.781194e-06	1.519466e-02
2.783971e-06	1.361239e-02
2.786751e-06	1.308417e-02
2.789534e-06	1.585470e-02
2.792319e-06	1.438175e-02
2.795107e-06	1.206524e-02
2.797898e-06	1.434473e-02
2.800692e-06	1.730179e-02
2.803489e-06	1.385311e-02
2.806288e-06	1.209360e-02
2.809090e-06	1.378927e-02
2.811895e-06	1.202328e-02
2.814703e-06	1.930815e-02
2.817514e-06	1.411533e-02
2.820327e-06	1.345559e-02
2.823143e-06	1.638891e-02
2.825962e-06	1.404559e-02
2.828784e-06	1.290963e-02
2.831609e-06	1.285500e-02
2.834436e-06	1.263318e-02
2.837267e-06	1.766228e-02
2.840100e-06	1.305865e-02
2.842936e-06	1.383319e-02
2.845774e-06	1.277742e-02
2.848616e-06	1.763595e-02
2.851461e-06	1.478418e-02
2.854308e-06	1.259120e-02
2.857158e-06	1.294129e-02
2.860011e-06	1.213580e-02
2.862867e-06	1.256971e-02
2.865725e-06	1.759878e-02
2.868587e-06	1.338809e-02
2.871451e-06	1.411155e-02
2.874319e-06	1.144510e-02
2.877189e-06	1.441059e-02
2.880062e-06	1.194834e-02
2.882938e-06	1.420456e-02
2.885816e-06	1.252178e-02
2.888698e-06	1.476165e-02
2.891582e-06	1.426178e-02
2.894470e-06	1.267860e-02
2.897360e-06	1.251823e-02
2.900253e-06	1.304383e-02
2.903149e-06	1.222655e-02
2.906048e-06	1.215300e-02
2.908950e-06	1.448125e-02
2.911854e-06	1.334942e-02
2.914762e-06	1.404441e-02
2.917673e-06	1.198472e-02
2.920586e-06	1.557564e-02
2.923502e-06	1.318415e-02
2.926421e-06	1.508811e-02
2.929344e-06	1.219108e-02
2.932269e-06	1.236498e-02
2.935197e-06	1.209360e-02
2.938128e-06	1.458196e-02
2.941061e-06	1.236484e-02
2.943998e-06	1.204938e-02
2.946938e-06	1.258416e-02
2.949880e-06	1.200702e-02
2.952826e-06	1.176561e-02
2.955775e-06	1.284986e-02
2.958726e-06	1.229992e-02
2.961680e-06	1.232876e-02
2.964638e-06	1.236253e-02
2.967598e-06	1.236847e-02
2.970561e-06	1.348509e-02
2.973527e-06	1.276865e-02
2.976497e-06	1.257376e-02
2.979469e-06	1.298918e-02
2.982444e-06	1.417624e-02
2.985422e-06	1.270508e-02
2.988403e-06	1.267530e-02
2.991387e-06	1.518119e-02
2.994374e-06	1.304244e-02
2.997364e-06	1.204016e-02
3.000357e-06	1.244042e-02
3.003353e-06	1.309568e-02
3.006352e-06	1.288357e-02
3.009354e-06	1.258052e-02
3.012359e-06	1.291869e-02
3.015367e-06	1.225581e-02
3.018378e-06	1.345617e-02
3.021392e-06	1.360369e-02
3.024409e-06	1.297382e-02
3.027429e-06	1.377107e-02
3.030452e-06	1.268680e-02
3.033478e-06	1.386735e-02
3.036507e-06	1.426011e-02
3.039539e-06	1.279919e-02
3.042574e-06	1.406079e-02
3.045612e-06	1.296846e-02
3.048653e-06	1.326899e-02
3.051697e-06	1.282767e-02
3.054745e-06	1.338482e-02
3.057795e-06	1.380785e-02
3.060848e-06	1.312656e-02
3.063905e-06	1.345137e-02
3.066964e-06	1.331695e-02
3.070026e-06	1.425780e-02
3.073092e-06	1.370294e-02
3.076161e-06	1.376254e-02
3.079232e-06	1.368568e-02
3.082307e-06	1.331215e-02
3.085385e-06	1.463991e-02
3.088466e-06	1.406631e-02
3.091550e-06	1.388130e-02
3.094637e-06	1.359489e-02
3.097727e-06	1.359171e-02
3.100820e-06	1.362773e-02
3.103916e-06	1.360545e-02
3.107016e-06	1.447021e-02
3.110118e-06	1.466288e-02
3.113224e-06	1.357983e-02
3.116332e-06	1.608144e-02
3.119444e-06	1.415153e-02
3.122559e-06	1.417497e-02
3.125677e-06	1.382476e-02
3.128798e-06	1.424986e-02
3.131922e-06	1.551774e-02
3.135050e-06	1.531353e-02
3.138180e-06	1.415305e-02
3.141314e-06	1.424932e-02
3.144450e-06	1.391549e-02
3.147590e-06	1.491393e-02
3.150733e-06	1.397237e-02
3.153879e-06	1.373731e-02
3.157029e-06	1.424995e-02
3.160181e-06	1.430899e-02
3.163337e-06	1.540091e-02
3.166495e-06	1.513564e-02
3.169657e-06	1.426196e-02
3.172822e-06	1.427645e-02
3.175990e-06	1.418628e-02
3.179162e-06	1.436075e-02
3.182336e-06	1.426873e-02
3.185514e-06	1.502386e-02
3.188695e-06	1.404836e-02
3.191879e-06	1.418980e-02
3.195066e-06	1.583030e-02
3.198256e-06	1.446507e-02
3.201450e-06	1.464671e-02
3.204647e-06	1.457169e-02
3.207847e-06	1.423191e-02
3.211050e-06	1.503792e-02
3.214256e-06	1.491017e-02
3.217466e-06	1.546737e-02
3.220679e-06	1.507344e-02
3.223894e-06	1.533820e-02
3.227114e-06	1.441770e-02
3.230336e-06	1.552379e-02
3.233562e-06	1.460945e-02
3.236790e-06	1.427715e-02
3.240023e-06	1.441874e-02
3.243258e-06	1.548848e-02
3.246496e-06	1.410107e-02
3.249738e-06	1.460483e-02
3.252983e-06	1.427235e-02
3.256231e-06	1.435172e-02
3.259483e-06	1.457957e-02
3.262737e-06	1.478335e-02
3.265995e-06	1.391503e-02
3.269257e-06	1.441671e-02
3.272521e-06	1.392346e-02
3.275789e-06	1.436017e-02
3.279060e-06	1.418025e-02
3.282334e-06	1.418101e-02
3.285612e-06	1.471486e-02
3.288892e-06	1.367167e-02
3.292177e-06	1.431255e-02
3.295464e-06	1.411374e-02
3.298755e-06	1.407507e-02
3.302048e-06	1.399084e-02
3.305346e-06	1.431684e-02
3.308646e-06	1.415502e-02
3.311950e-06	1.631742e-02
3.315257e-06	1.434934e-02
3.318568e-06	1.434727e-02
3.321881e-06	1.661543e-02
3.325198e-06	1.629804e-02
3.328519e-06	1.609380e-02
3.331842e-06	1.548680e-02
3.335169e-06	1.540063e-02
3.338500e-06	1.491958e-02
3.341833e-06	1.562950e-02
3.345170e-06	1.503393e-02
3.348510e-06	1.578571e-02
3.351854e-06	1.459516e-02
3.355201e-06	1.434369e-02
3.358551e-06	1.468487e-02
3.361905e-06	1.431148e-02
3.365262e-06	1.465429e-02
3.368622e-06	1.648952e-02
3.371986e-06	1.476126e-02
3.375353e-06	1.428849e-02
3.378723e-06	1.410888e-02
3.382097e-06	1.443700e-02
3.385474e-06	1.425232e-02
3.388855e-06	1.427682e-02
3.392239e-06	1.446018e-02
3.395626e-06	1.470100e-02
3.399017e-06	1.398460e-02
3.402411e-06	1.403261e-02
3.405808e-06	1.407608e-02
3.409209e-06	1.402428e-02
3.412613e-06	1.464355e-02
3.416021e-06	1.430839e-02
3.419432e-06	1.546229e-02
3.422846e-06	1.424720e-02
3.426264e-06	1.423958e-02
3.429685e-06	1.421282e-02
3.433110e-06	1.409535e-02
3.436538e-06	1.445975e-02
3.439970e-06	1.467287e-02
3.443404e-06	1.405389e-02
3.446843e-06	1.468628e-02
3.450285e-06	1.400099e-02
3.453730e-06	1.443744e-02
3.457179e-06	1.423894e-02
3.460631e-06	1.435714e-02
3.464086e-06	1.472878e-02
3.467545e-06	1.450897e-02
3.471008e-06	1.492679e-02
3.474474e-06	1.409398e-02
3.477943e-06	1.432642e-02
3.481416e-06	1.433036e-02
3.484892e-06	1.401183e-02
3.488372e-06	1.494732e-02
3.491855e-06	1.461753e-02
3.495342e-06	1.519083e-02
3.498832e-06	1.435167e-02
3.502326e-06	1.446671e-02
3.505823e-06	1.479685e-02
3.509324e-06	1.383607e-02
3.512828e-06	1.401543e-02
3.516336e-06	1.431501e-02
3.519847e-06	1.405935e-02
3.523362e-06	1.386974e-02
3.526880e-06	1.511001e-02
3.530402e-06	1.429396e-02
3.533927e-06	1.512439e-02
3.537456e-06	1.421801e-02
3.540988e-06	1.537601e-02
3.544524e-06	1.447443e-02
3.548063e-06	1.393723e-02
3.551606e-06	1.460822e-02
3.555152e-06	1.399110e-02
3.558702e-06	1.397488e-02
3.562256e-06	1.394187e-02
3.565813e-06	1.399808e-02
3.569373e-06	1.429941e-02
3.572938e-06	1.388291e-02
3.576505e-06	1.406273e-02
3.580077e-06	1.391927e-02
3.583651e-06	1.444052e-02
3.587230e-06	1.438337e-02
3.590812e-06	1.391924e-02
3.594397e-06	1.384975e-02
3.597986e-06	1.400895e-02
3.601579e-06	1.427612e-02
3.605175e-06	1.423588e-02
3.608775e-06	1.440248e-02
3.612379e-06	1.477164e-02
3.615986e-06	1.400950e-02
3.619597e-06	1.353565e-02
3.623211e-06	1.514811e-02
3.626829e-06	1.385404e-02
3.630450e-06	1.380590e-02
3.634076e-06	1.430745e-02
3.637704e-06	1.374785e-02
3.641337e-06	1.384074e-02
3.644973e-06	1.374465e-02
3.648612e-06	1.474238e-02
3.652256e-06	1.356503e-02
3.655903e-06	1.336687e-02
3.659553e-06	1.394328e-02
3.663207e-06	1.399543e-02
3.666865e-06	1.351100e-02
3.670527e-06	1.403764e-02
3.674192e-06	1.388736e-02
3.677861e-06	1.326006e-02
3.681533e-06	1.352147e-02
3.685209e-06	1.333307e-02
3.688889e-06	1.356698e-02
3.692573e-06	1.346275e-02
3.696260e-06	1.344885e-02
3.699951e-06	1.311448e-02
3.703645e-06	1.347461e-02
3.707343e-06	1.348991e-02
3.711045e-06	1.362534e-02
3.714751e-06	1.359837e-02
3.718460e-06	1.387529e-02
3.722173e-06	1.372852e-02
3.725890e-06	1.395093e-02
3.729610e-06	1.296575e-02
3.733335e-06	1.347341e-02
3.737062e-06	1.415516e-02
3.740794e-06	1.361598e-02
3.744529e-06	1.373268e-02
3.748268e-06	1.346781e-02
3.752011e-06	1.283746e-02
3.755758e-06	1.363504e-02
3.759508e-06	1.370879e-02
3.763262e-06	1.410026e-02
3.767020e-06	1.312911e-02
3.770781e-06	1.341666e-02
3.774546e-06	1.403511e-02
3.778315e-06	1.397621e-02
3.782088e-06	1.356376e-02
3.785865e-06	1.333207e-02
3.789645e-06	1.312221e-02
3.793429e-06	1.379507e-02
3.797217e-06	1.317214e-02
3.801009e-06	1.298577e-02
3.804804e-06	1.326774e-02
3.808603e-06	1.277758e-02
3.812407e-06	1.314011e-02
3.816213e-06	1.298204e-02
3.820024e-06	1.277712e-02
3.823838e-06	1.340949e-02
3.827657e-06	1.300990e-02
3.831479e-06	1.318105e-02
3.835305e-06	1.351670e-02
3.839134e-06	1.310824e-02
3.842968e-06	1.317984e-02
3.846805e-06	1.367861e-02
3.850646e-06	1.417831e-02
3.854491e-06	1.269961e-02
3.858340e-06	1.396085e-02
3.862193e-06	1.267488e-02
3.866049e-06	1.403934e-02
3.869910e-06	1.373268e-02
3.873774e-06	1.477595e-02
3.877642e-06	1.310304e-02
3.881514e-06	1.288964e-02
3.885390e-06	1.331547e-02
3.889270e-06	1.307191e-02
3.893153e-06	1.317584e-02
3.897041e-06	1.355885e-02
3.900932e-06	1.354985e-02
3.904827e-06	1.346178e-02
3.908726e-06	1.288122e-02
3.912629e-06	1.281870e-02
3.916536e-06	1.351546e-02
3.920447e-06	1.240079e-02
3.924362e-06	1.262406e-02
3.928280e-06	1.237570e-02
3.932203e-06	1.373312e-02
3.936129e-06	1.337976e-02
3.940060e-06	1.329684e-02
3.943994e-06	1.243761e-02
3.947932e-06	1.352133e-02
3.951874e-06	1.371216e-02
3.955821e-06	1.285346e-02
3.959771e-06	1.261771e-02
3.963725e-06	1.263610e-02
3.967683e-06	1.339258e-02
3.971644e-06	1.292079e-02
3.975610e-06	1.326830e-02
3.979580e-06	1.228030e-02
3.983554e-06	1.307273e-02
3.987532e-06	1.262414e-02
3.991513e-06	1.202890e-02
3.995499e-06	1.248316e-02
3.999489e-06	1.387756e-02
4.003482e-06	1.275714e-02
4.007480e-06	1.294979e-02
4.011481e-06	1.320343e-02
4.015487e-06	1.186167e-02
4.019497e-06	1.310190e-02
4.023510e-06	1.267633e-02
4.027528e-06	1.261192e-02
4.031550e-06	1.303435e-02
4.035575e-06	1.220565e-02
4.039605e-06	1.170848e-02
4.043639e-06	1.351704e-02
4.047676e-06	1.306774e-02
4.051718e-06	1.253924e-02
4.055764e-06	1.300938e-02
4.059814e-06	1.211400e-02
4.063868e-06	1.261599e-02
4.067925e-06	1.316936e-02
4.071987e-06	1.337856e-02
4.076053e-06	1.203832e-02
